project_id,project_name,task_id,job_id,assignee,job_status,job_created,job_updated,job_duration_hours
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901131,qed-ann-9@qed.ai,annotation,2025-08-26 08:31:08.890441+00:00,2025-09-24 05:21:52.153147+00:00,692.85
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901130,qed-ann-7@qed.ai,annotation,2025-08-26 08:31:08.878647+00:00,2025-09-24 12:03:07.447507+00:00,699.53
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901129,qed-ann-5@qed.ai,annotation,2025-08-26 08:31:08.865588+00:00,2025-09-24 08:45:49.881776+00:00,696.24
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901128,qed-ann-6@qed.ai,annotation,2025-08-26 08:31:08.852093+00:00,2025-09-23 13:43:42.677623+00:00,677.21
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901127,qed-ann-5@qed.ai,annotation,2025-08-26 08:31:08.838934+00:00,2025-09-24 05:42:03.259534+00:00,693.18
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901126,qed-ann-6@qed.ai,annotation,2025-08-26 08:31:08.825124+00:00,2025-09-24 12:03:26.434379+00:00,699.54
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901125,qed-ann-8@qed.ai,annotation,2025-08-26 08:31:08.812408+00:00,2025-09-24 09:05:40.825638+00:00,696.58
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901124,qed-ann-6@qed.ai,annotation,2025-08-26 08:31:08.799566+00:00,2025-09-24 12:41:42.349288+00:00,700.18
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901123,qed-ann-8@qed.ai,annotation,2025-08-26 08:31:08.786093+00:00,2025-09-24 12:42:09.248474+00:00,700.18
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901122,qed-ann-4@qed.ai,annotation,2025-08-26 08:31:08.773229+00:00,2025-09-23 07:52:20.026694+00:00,671.35
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901121,qed-ann-7@qed.ai,annotation,2025-08-26 08:31:08.759999+00:00,2025-09-24 06:19:24.909178+00:00,693.8
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901120,qed-ann-4@qed.ai,annotation,2025-08-26 08:31:08.746405+00:00,2025-09-24 12:43:21.612282+00:00,700.2
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901119,qed-ann-3@qed.ai,annotation,2025-08-26 08:31:08.733049+00:00,2025-09-24 12:41:36.728907+00:00,700.17
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901118,qed-ann-6@qed.ai,annotation,2025-08-26 08:31:08.719800+00:00,2025-09-24 12:44:24.314381+00:00,700.22
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901117,qed-ann-2@qed.ai,annotation,2025-08-26 08:31:08.707499+00:00,2025-09-24 12:41:14.178336+00:00,700.17
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901116,qed-ann-8@qed.ai,annotation,2025-08-26 08:31:08.694902+00:00,2025-09-24 12:43:10.362717+00:00,700.2
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901115,qed-ann-5@qed.ai,annotation,2025-08-26 08:31:08.681576+00:00,2025-09-24 11:59:28.363200+00:00,699.47
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901114,qed-ann-3@qed.ai,annotation,2025-08-26 08:31:08.667125+00:00,2025-09-24 09:25:21.906813+00:00,696.9
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901113,qed-ann-5@qed.ai,annotation,2025-08-26 08:31:08.654017+00:00,2025-09-24 12:35:50.153511+00:00,700.08
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901112,qed-ann-3@qed.ai,annotation,2025-08-26 08:31:08.640985+00:00,2025-09-24 12:42:01.873652+00:00,700.18
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901111,qed-ann-9@qed.ai,annotation,2025-08-26 08:31:08.628004+00:00,2025-09-24 09:35:51.167185+00:00,697.08
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901110,qed-ann-9@qed.ai,annotation,2025-08-26 08:31:08.615280+00:00,2025-09-24 08:41:05.506046+00:00,696.17
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901109,qed-ann-7@qed.ai,annotation,2025-08-26 08:31:08.601656+00:00,2025-09-24 12:42:27.105957+00:00,700.19
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901108,qed-ann-2@qed.ai,annotation,2025-08-26 08:31:08.588558+00:00,2025-09-24 07:52:20.547809+00:00,695.35
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901107,qed-ann-8@qed.ai,annotation,2025-08-26 08:31:08.575933+00:00,2025-09-24 09:30:14.341182+00:00,696.98
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901106,qed-ann-7@qed.ai,annotation,2025-08-26 08:31:08.562368+00:00,2025-09-24 09:30:12.862261+00:00,696.98
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901105,qed-ann-5@qed.ai,annotation,2025-08-26 08:31:08.544612+00:00,2025-09-24 11:53:21.120757+00:00,699.37
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901104,qed-ann-3@qed.ai,annotation,2025-08-26 08:31:08.530967+00:00,2025-09-24 09:30:10.605095+00:00,696.98
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901103,qed-ann-3@qed.ai,annotation,2025-08-26 08:31:08.517623+00:00,2025-09-24 11:22:14.608511+00:00,698.85
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1590368,2901102,qed-ann-6@qed.ai,annotation,2025-08-26 08:31:08.496520+00:00,2025-09-24 11:22:28.296079+00:00,698.86
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899434,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:57.107733+00:00,2025-09-20 09:23:34.040659+00:00,619.44
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899433,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:57.089539+00:00,2025-09-19 08:38:05.138739+00:00,594.69
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899432,qed-ann-2@qed.ai,annotation,2025-08-25 13:56:57.071953+00:00,2025-09-24 03:25:25.831386+00:00,709.47
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899431,qed-ann-3@qed.ai,annotation,2025-08-25 13:56:57.055568+00:00,2025-09-20 01:16:39.126321+00:00,611.33
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899430,qed-ann-5@qed.ai,annotation,2025-08-25 13:56:57.037098+00:00,2025-09-24 12:46:46.279090+00:00,718.83
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899429,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:57.016597+00:00,2025-09-23 10:50:41.715560+00:00,692.9
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899428,qed-ann-2@qed.ai,annotation,2025-08-25 13:56:56.996627+00:00,2025-09-21 03:38:16.498754+00:00,637.69
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899427,qed-ann-4@qed.ai,annotation,2025-08-25 13:56:56.977007+00:00,2025-09-22 13:28:15.205921+00:00,671.52
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899426,qed-ann-9@qed.ai,annotation,2025-08-25 13:56:56.955405+00:00,2025-09-20 11:40:54.691948+00:00,621.73
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899425,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:56.934073+00:00,2025-09-20 10:58:08.470480+00:00,621.02
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899424,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:56.913492+00:00,2025-09-23 07:23:48.940467+00:00,689.45
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899423,qed-ann-4@qed.ai,annotation,2025-08-25 13:56:56.896068+00:00,2025-09-24 12:46:40.814779+00:00,718.83
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899422,qed-ann-9@qed.ai,annotation,2025-08-25 13:56:56.879051+00:00,2025-09-24 04:05:53.171647+00:00,710.15
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899421,qed-ann-5@qed.ai,annotation,2025-08-25 13:56:56.859909+00:00,2025-09-24 02:06:27.462048+00:00,708.16
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899420,qed-ann-3@qed.ai,annotation,2025-08-25 13:56:56.841894+00:00,2025-09-21 12:58:10.981468+00:00,647.02
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899419,qed-ann-5@qed.ai,annotation,2025-08-25 13:56:56.822896+00:00,2025-09-21 10:23:26.609238+00:00,644.44
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899418,qed-ann-2@qed.ai,annotation,2025-08-25 13:56:56.800747+00:00,2025-09-24 09:44:48.593688+00:00,715.8
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899417,qed-ann-2@qed.ai,annotation,2025-08-25 13:56:56.781233+00:00,2025-09-23 06:46:42.099350+00:00,688.83
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899416,qed-ann-4@qed.ai,annotation,2025-08-25 13:56:56.763428+00:00,2025-09-22 08:04:41.480357+00:00,666.13
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899415,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:56.742265+00:00,2025-09-22 06:47:13.297683+00:00,664.84
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899414,qed-ann-8@qed.ai,annotation,2025-08-25 13:56:56.720592+00:00,2025-09-23 02:41:56.351662+00:00,684.75
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899413,qed-ann-2@qed.ai,annotation,2025-08-25 13:56:56.703509+00:00,2025-09-24 11:38:41.422321+00:00,717.7
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899412,qed-ann-9@qed.ai,annotation,2025-08-25 13:56:56.685757+00:00,2025-09-22 12:48:17.900113+00:00,670.86
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899411,qed-ann-8@qed.ai,annotation,2025-08-25 13:56:56.667854+00:00,2025-09-23 12:29:36.629073+00:00,694.54
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899410,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:56.648779+00:00,2025-09-21 08:08:27.923040+00:00,642.19
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899409,qed-ann-9@qed.ai,annotation,2025-08-25 13:56:56.628375+00:00,2025-09-22 05:20:41.966667+00:00,663.4
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899408,qed-ann-3@qed.ai,annotation,2025-08-25 13:56:56.608608+00:00,2025-09-24 09:30:22.811590+00:00,715.56
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899407,qed-ann-5@qed.ai,annotation,2025-08-25 13:56:56.588477+00:00,2025-09-21 13:17:12.026372+00:00,647.34
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899406,qed-ann-2@qed.ai,annotation,2025-08-25 13:56:56.565772+00:00,2025-09-22 05:58:44.783839+00:00,664.03
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899405,qed-ann-4@qed.ai,annotation,2025-08-25 13:56:56.543677+00:00,2025-09-23 22:13:02.978662+00:00,704.27
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899404,qed-ann-7@qed.ai,annotation,2025-08-25 13:56:56.522369+00:00,2025-09-22 11:21:38.164009+00:00,669.41
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899403,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:56.503465+00:00,2025-09-22 01:40:08.259911+00:00,659.72
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899402,qed-ann-7@qed.ai,annotation,2025-08-25 13:56:56.483726+00:00,2025-09-23 07:56:04.872584+00:00,689.99
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899401,qed-ann-5@qed.ai,annotation,2025-08-25 13:56:56.463839+00:00,2025-09-24 12:45:10.933693+00:00,718.8
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899400,qed-ann-3@qed.ai,annotation,2025-08-25 13:56:56.445561+00:00,2025-09-22 06:33:59.128554+00:00,664.62
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899399,qed-ann-3@qed.ai,annotation,2025-08-25 13:56:56.424375+00:00,2025-09-23 10:41:48.519128+00:00,692.75
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899398,qed-ann-5@qed.ai,annotation,2025-08-25 13:56:56.402984+00:00,2025-09-22 16:31:28.830285+00:00,674.58
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899397,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:56.385306+00:00,2025-09-24 11:20:29.406409+00:00,717.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899396,qed-ann-6@qed.ai,annotation,2025-08-25 13:56:56.368216+00:00,2025-09-23 00:50:37.369153+00:00,682.89
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588835,2899395,qed-ann-5@qed.ai,annotation,2025-08-25 13:56:56.345185+00:00,2025-09-22 07:18:13.262461+00:00,665.35
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899207,qed-ann-7@qed.ai,annotation,2025-08-25 13:05:09.346717+00:00,2025-09-19 03:48:03.892140+00:00,590.72
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899206,qed-ann-6@qed.ai,annotation,2025-08-25 13:05:09.325838+00:00,2025-09-19 07:23:38.050478+00:00,594.31
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899205,qed-ann-6@qed.ai,annotation,2025-08-25 13:05:09.298763+00:00,2025-09-21 04:55:28.957212+00:00,639.84
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899204,qed-ann-7@qed.ai,annotation,2025-08-25 13:05:09.280929+00:00,2025-09-24 08:39:51.620529+00:00,715.58
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899203,qed-ann-3@qed.ai,annotation,2025-08-25 13:05:09.262775+00:00,2025-09-18 07:28:47.818832+00:00,570.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899202,qed-ann-7@qed.ai,annotation,2025-08-25 13:05:09.241168+00:00,2025-09-21 09:38:09.416961+00:00,644.55
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899201,qed-ann-7@qed.ai,annotation,2025-08-25 13:05:09.222168+00:00,2025-09-20 03:11:31.947982+00:00,614.11
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899200,qed-ann-2@qed.ai,annotation,2025-08-25 13:05:09.203359+00:00,2025-09-22 02:57:54.730797+00:00,661.88
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899199,qed-ann-5@qed.ai,annotation,2025-08-25 13:05:09.186010+00:00,2025-09-17 15:45:25.468569+00:00,554.67
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899198,qed-ann-5@qed.ai,annotation,2025-08-25 13:05:09.166641+00:00,2025-09-19 01:22:54.670424+00:00,588.3
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899197,qed-ann-3@qed.ai,annotation,2025-08-25 13:05:09.148290+00:00,2025-09-22 02:13:02.386970+00:00,661.13
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899196,qed-ann-6@qed.ai,annotation,2025-08-25 13:05:09.130132+00:00,2025-09-20 07:41:45.477275+00:00,618.61
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899195,qed-ann-9@qed.ai,annotation,2025-08-25 13:05:09.113915+00:00,2025-09-19 01:35:09.000268+00:00,588.5
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899194,qed-ann-4@qed.ai,annotation,2025-08-25 13:05:09.097965+00:00,2025-09-24 12:46:45.377442+00:00,719.69
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899193,qed-ann-3@qed.ai,annotation,2025-08-25 13:05:09.081229+00:00,2025-09-19 02:59:42.227209+00:00,589.91
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899192,qed-ann-8@qed.ai,annotation,2025-08-25 13:05:09.064347+00:00,2025-09-20 13:43:33.966675+00:00,624.64
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899191,qed-ann-4@qed.ai,annotation,2025-08-25 13:05:09.044181+00:00,2025-09-19 04:26:55.275115+00:00,591.36
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899190,qed-ann-8@qed.ai,annotation,2025-08-25 13:05:09.028726+00:00,2025-09-19 07:43:19.074649+00:00,594.64
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899189,qed-ann-8@qed.ai,annotation,2025-08-25 13:05:09.010471+00:00,2025-09-24 04:59:15.982436+00:00,711.9
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899188,qed-ann-9@qed.ai,annotation,2025-08-25 13:05:08.992460+00:00,2025-09-18 07:14:57.429725+00:00,570.16
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899187,qed-ann-3@qed.ai,annotation,2025-08-25 13:05:08.975686+00:00,2025-09-22 12:15:35.726929+00:00,671.17
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899186,qed-ann-5@qed.ai,annotation,2025-08-25 13:05:08.959340+00:00,2025-09-20 06:42:13.668226+00:00,617.62
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899185,qed-ann-6@qed.ai,annotation,2025-08-25 13:05:08.943948+00:00,2025-09-20 07:02:28.893934+00:00,617.96
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899184,qed-ann-7@qed.ai,annotation,2025-08-25 13:05:08.927850+00:00,2025-09-21 09:37:48.017195+00:00,644.54
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899183,qed-ann-7@qed.ai,annotation,2025-08-25 13:05:08.909479+00:00,2025-09-24 12:35:19.377278+00:00,719.5
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899182,qed-ann-5@qed.ai,annotation,2025-08-25 13:05:08.892611+00:00,2025-09-23 03:52:45.895018+00:00,686.79
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899181,qed-ann-2@qed.ai,annotation,2025-08-25 13:05:08.875825+00:00,2025-09-18 22:40:03.236585+00:00,585.58
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899180,qed-ann-5@qed.ai,annotation,2025-08-25 13:05:08.859540+00:00,2025-09-22 11:59:34.913482+00:00,670.91
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899179,qed-ann-4@qed.ai,annotation,2025-08-25 13:05:08.843444+00:00,2025-09-21 11:52:39.006673+00:00,646.79
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899178,qed-ann-4@qed.ai,annotation,2025-08-25 13:05:08.824170+00:00,2025-09-22 06:45:38.094060+00:00,665.67
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899177,qed-ann-9@qed.ai,annotation,2025-08-25 13:05:08.807020+00:00,2025-09-21 11:11:51.796528+00:00,646.11
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899176,qed-ann-6@qed.ai,annotation,2025-08-25 13:05:08.790461+00:00,2025-09-23 00:57:17.739546+00:00,683.87
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899175,qed-ann-5@qed.ai,annotation,2025-08-25 13:05:08.770770+00:00,2025-09-22 23:21:20.634200+00:00,682.27
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899174,qed-ann-8@qed.ai,annotation,2025-08-25 13:05:08.752123+00:00,2025-09-22 12:31:51.140741+00:00,671.45
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899173,qed-ann-9@qed.ai,annotation,2025-08-25 13:05:08.734373+00:00,2025-09-24 02:22:48.239556+00:00,709.29
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899172,qed-ann-5@qed.ai,annotation,2025-08-25 13:05:08.715718+00:00,2025-09-24 02:50:26.945511+00:00,709.76
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899171,qed-ann-3@qed.ai,annotation,2025-08-25 13:05:08.697088+00:00,2025-09-24 01:32:44.586677+00:00,708.46
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899170,qed-ann-5@qed.ai,annotation,2025-08-25 13:05:08.681051+00:00,2025-09-23 01:03:10.326782+00:00,683.97
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899169,qed-ann-4@qed.ai,annotation,2025-08-25 13:05:08.663639+00:00,2025-09-24 06:24:56.492297+00:00,713.33
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1588680,2899168,qed-ann-8@qed.ai,annotation,2025-08-25 13:05:08.639031+00:00,2025-09-24 06:14:49.790635+00:00,713.16
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731236,qed-ann-6@qed.ai,annotation,2025-07-23 14:32:49.500633+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731235,qed-ann-4@qed.ai,annotation,2025-07-23 14:32:49.490180+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731234,qed-ann-4@qed.ai,annotation,2025-07-23 14:32:49.477746+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731233,qed-ann-8@qed.ai,annotation,2025-07-23 14:32:49.465910+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731232,qed-ann-8@qed.ai,annotation,2025-07-23 14:32:49.454196+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731231,qed-ann-3@qed.ai,annotation,2025-07-23 14:32:49.442325+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731230,qed-ann-9@qed.ai,annotation,2025-07-23 14:32:49.430637+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731229,qed-ann-7@qed.ai,annotation,2025-07-23 14:32:49.418917+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731228,qed-ann-7@qed.ai,annotation,2025-07-23 14:32:49.406988+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731227,qed-ann-8@qed.ai,annotation,2025-07-23 14:32:49.394500+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731226,qed-ann-3@qed.ai,annotation,2025-07-23 14:32:49.381830+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731225,qed-ann-3@qed.ai,annotation,2025-07-23 14:32:49.369853+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731224,qed-ann-6@qed.ai,annotation,2025-07-23 14:32:49.356727+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731223,qed-ann-8@qed.ai,annotation,2025-07-23 14:32:49.343358+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731222,qed-ann-8@qed.ai,annotation,2025-07-23 14:32:49.329934+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731221,qed-ann-7@qed.ai,annotation,2025-07-23 14:32:49.317243+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731220,qed-ann-8@qed.ai,annotation,2025-07-23 14:32:49.304809+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731219,qed-ann-5@qed.ai,annotation,2025-07-23 14:32:49.293749+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731218,qed-ann-3@qed.ai,annotation,2025-07-23 14:32:49.282359+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1525823,2731217,qed-ann-6@qed.ai,annotation,2025-07-23 14:32:49.262402+00:00,2025-09-15 00:55:59.823064+00:00,1282.39
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1450903,2575911,qed-ann-3@qed.ai,annotation,2025-06-17 01:03:33.498052+00:00,2025-09-15 00:55:59.823064+00:00,2159.87
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1450903,2575910,qed-ann-8@qed.ai,annotation,2025-06-17 01:03:33.484396+00:00,2025-09-15 00:55:59.823064+00:00,2159.87
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1450903,2575909,qed-ann-9@qed.ai,annotation,2025-06-17 01:03:33.469436+00:00,2025-09-15 00:55:59.823064+00:00,2159.87
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1450903,2575908,qed-ann-2@qed.ai,annotation,2025-06-17 01:03:33.454613+00:00,2025-09-15 00:55:59.823064+00:00,2159.87
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1450903,2575907,qed-ann-5@qed.ai,annotation,2025-06-17 01:03:33.440258+00:00,2025-09-15 00:55:59.823064+00:00,2159.87
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1450903,2575906,qed-ann-8@qed.ai,annotation,2025-06-17 01:03:33.425903+00:00,2025-09-15 00:55:59.823064+00:00,2159.87
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1450903,2575905,qed-ann-6@qed.ai,annotation,2025-06-17 01:03:33.412235+00:00,2025-09-15 00:55:59.823064+00:00,2159.87
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1450903,2575904,qed-ann-7@qed.ai,annotation,2025-06-17 01:03:33.398676+00:00,2025-09-15 00:55:59.823064+00:00,2159.87
281463,ImageSafari_PigeonPeas_PlantPart_Segmentation,1450903,2575903,qed-ann-6@qed.ai,annotation,2025-06-17 01:03:33.384246+00:00,2025-09-15 00:55:59.823064+00:00,2159.87
